Date,SKU_number,SoldCount
2019-07-04,2000029,4
2018-03-03,2000077,2
2020-02-09,2000077,6
2019-03-12,2000069,9
2019-06-15,2000046,3
2018-11-12,2000133,4
2018-05-24,2000066,1
2018-03-02,2000114,0
2018-11-16,2000134,1
2018-09-17,2000106,2
2018-10-26,2000132,2
2019-04-26,2000131,3
2019-06-03,2000106,2
2019-10-26,2000149,0
2018-10-26,2000142,1
2018-01-20,2000120,3
2020-11-15,2000118,5
2018-03-31,2000109,0
2019-05-23,2000082,4
2019-12-15,2000102,2
2020-12-29,2000002,6
2020-02-29,2000097,1
2018-10-01,2000135,2
2019-11-21,2000053,4
2020-05-18,2000132,2
2020-05-14,2000114,7
2018-04-20,2000028,1
2019-12-22,2000004,2
2018-07-20,2000037,3
2018-10-08,2000041,1
2018-05-11,2000069,3
2018-01-14,2000120,5
2019-02-06,2000020,3
2018-01-18,2000036,0
2019-12-06,2000078,2
2020-03-08,2000116,2
2018-11-08,2000009,0
2019-05-18,2000102,0
2018-08-06,2000054,4
2020-10-19,2000119,2
2020-12-18,2000114,2
2020-03-14,2000139,4
2018-06-10,2000147,4
2019-12-13,2000029,4
2019-01-13,2000118,1
2019-11-26,2000087,1
2018-05-31,2000034,4
2019-01-26,2000130,5
2019-04-09,2000138,2
2018-11-22,2000039,3
2018-03-18,2000106,3
2020-10-14,2000112,6
2019-02-07,2000037,2
2020-05-26,2000079,1
2018-08-15,2000055,2
2019-01-27,2000039,6
2020-05-19,2000001,3
2018-02-16,2000085,0
2018-12-25,2000019,4
2018-10-07,2000079,6
2020-10-19,2000005,4
2020-01-18,2000051,4
2019-04-08,2000139,7
2019-01-16,2000006,1
2019-06-11,2000130,1
2019-07-04,2000143,2
2019-11-13,2000138,2
2018-07-01,2000115,4
2019-08-26,2000020,2
2019-03-19,2000086,3
2019-10-14,2000133,2
2020-05-16,2000095,5
2019-07-17,2000031,2
2020-03-11,2000114,4
2018-08-08,2000040,7
2020-08-04,2000100,2
2020-08-18,2000149,1
2019-01-16,2000079,1
2020-03-29,2000145,6
2019-08-21,2000037,4
2018-09-02,2000029,3
2019-08-20,2000059,2
2019-11-20,2000028,2
2020-04-08,2000045,2
2020-03-20,2000086,6
2018-11-09,2000074,2
2018-09-20,2000113,7
2020-08-23,2000117,2
2018-11-24,2000125,3
2018-12-05,2000128,3
2018-01-27,2000101,1
2018-08-28,2000144,6
2019-01-10,2000125,1
2020-03-07,2000105,1
2019-04-28,2000028,4
2018-06-01,2000118,3
2019-01-05,2000084,5
2020-09-11,2000082,9
2020-03-06,2000023,6
2019-11-02,2000053,4
2020-07-18,2000082,4
2018-11-30,2000017,3
2019-03-18,2000032,5
2018-11-28,2000083,1
2019-02-17,2000049,5
2020-03-24,2000054,0
2019-11-05,2000144,3
2019-03-09,2000062,3
2020-08-03,2000031,5
2019-09-03,2000079,1
2018-06-16,2000046,2
2018-12-26,2000096,3
2018-03-25,2000097,7
2019-05-12,2000070,3
2018-08-12,2000138,4
2018-12-07,2000135,2
2018-07-17,2000044,5
2019-05-26,2000097,1
2020-04-04,2000092,1
2018-01-19,2000091,1
2019-08-22,2000074,5
2020-01-28,2000141,6
2019-02-21,2000139,2
2020-04-22,2000051,2
2020-11-01,2000015,2
2020-10-13,2000035,4
2018-12-22,2000124,2
2019-02-11,2000127,2
2020-10-15,2000001,2
2019-04-08,2000075,2
2020-03-11,2000123,4
2018-10-29,2000004,2
2019-12-24,2000071,7
2018-10-08,2000136,3
2019-04-26,2000009,0
2020-08-15,2000098,3
2018-05-14,2000093,7
2020-09-16,2000096,5
2018-11-21,2000072,3
2018-04-08,2000112,4
2018-02-21,2000036,3
2018-02-27,2000018,4
2020-11-29,2000069,4
2020-12-11,2000071,3
2019-09-29,2000060,1
2019-01-18,2000145,5
2019-02-02,2000003,4
2019-02-08,2000009,2
2018-10-02,2000033,3
2020-03-26,2000121,6
2020-11-10,2000088,7
2019-03-29,2000077,5
2018-03-12,2000113,2
2019-07-29,2000069,2
2020-07-21,2000062,0
2019-05-02,2000012,4
2019-11-21,2000015,3
2020-05-15,2000118,1
2018-11-06,2000133,4
2020-07-08,2000104,5
2020-07-29,2000015,4
2020-12-27,2000081,1
2019-07-13,2000016,4
2019-03-28,2000023,3
2020-07-01,2000027,1
2019-07-15,2000028,2
2018-04-07,2000113,1
2018-02-08,2000096,1
2019-08-23,2000014,4
2019-12-29,2000098,1
2020-01-18,2000077,2
2019-02-14,2000097,4
2019-09-16,2000081,2
2020-05-06,2000054,2
2019-10-31,2000087,1
2019-11-23,2000032,2
2020-08-30,2000000,2
2020-06-08,2000003,2
2019-08-12,2000057,2
2018-10-13,2000012,2
2018-11-06,2000032,2
2019-01-09,2000011,1
2020-01-25,2000057,4
2020-07-02,2000124,2
2018-02-11,2000008,2
2018-02-08,2000025,5
2018-02-03,2000018,4
2018-11-24,2000080,1
2019-02-27,2000080,1
2019-10-21,2000062,3
2018-12-28,2000117,2
2018-11-08,2000062,2
2018-06-17,2000032,3
2018-01-14,2000131,2
2019-12-09,2000133,5
2018-05-16,2000106,2
2019-08-20,2000104,4
2020-07-28,2000037,4
2019-04-23,2000091,2
2020-10-11,2000038,3
2018-07-14,2000016,6
2019-07-13,2000041,4
2019-01-21,2000148,1
2018-07-11,2000000,3
2020-12-25,2000131,2
2019-10-14,2000098,6
2019-05-04,2000124,4
2020-12-03,2000125,2
2020-01-20,2000115,0
2020-09-20,2000015,2
2020-12-21,2000039,3
2018-03-28,2000086,1
2018-12-31,2000103,2
2019-05-24,2000066,1
2020-04-12,2000129,3
2018-12-30,2000084,4
2018-10-25,2000069,4
2019-09-14,2000021,3
2018-08-14,2000042,0
2019-06-15,2000021,5
2019-11-21,2000054,2
2019-09-14,2000099,3
2018-02-24,2000086,1
2019-11-05,2000001,6
2019-09-17,2000145,6
2020-04-05,2000020,5
2018-04-11,2000081,6
2018-04-20,2000138,2
2018-08-30,2000139,3
2020-02-27,2000050,3
2019-06-09,2000137,3
2018-12-05,2000141,4
2019-04-15,2000108,5
2019-06-17,2000033,4
2018-06-08,2000098,4
2020-03-16,2000049,1
2018-05-20,2000111,0
2020-12-07,2000116,2
2020-03-15,2000062,4
2018-08-28,2000094,3
2018-10-10,2000143,3
2018-10-20,2000035,3
2020-08-23,2000105,1
2020-04-17,2000134,1
2019-03-24,2000085,3
2019-02-14,2000007,2
2018-06-28,2000080,2
2020-06-12,2000014,2
2018-08-16,2000104,5
2020-11-23,2000111,1
2018-07-20,2000109,2
2018-05-21,2000147,4
2018-11-02,2000109,4
2018-05-23,2000083,4
2019-12-17,2000146,5
2019-04-16,2000028,4
2020-11-22,2000074,3
2019-09-16,2000042,4
2020-11-01,2000046,2
2019-03-10,2000046,2
2018-04-27,2000139,4
2018-11-29,2000115,4
2018-01-07,2000084,1
2019-10-11,2000093,1
2019-10-10,2000012,1
2020-03-10,2000074,2
2020-02-18,2000008,4
2019-03-23,2000062,4
2019-09-29,2000013,2
2018-09-16,2000059,1
2019-07-03,2000110,1
2019-05-28,2000047,4
2020-11-03,2000002,3
2020-04-22,2000077,3
2018-04-26,2000027,2
2020-11-05,2000070,3
2019-10-18,2000098,5
2018-03-22,2000075,2
2018-04-25,2000130,4
2020-11-07,2000112,2
2018-03-18,2000043,3
2018-07-02,2000130,0
2020-09-20,2000075,3
2019-05-05,2000122,0
2018-12-07,2000057,4
2020-03-22,2000031,2
2019-09-28,2000078,2
2018-05-19,2000100,4
2019-11-20,2000037,3
2020-03-04,2000001,3
2018-03-07,2000008,4
2020-10-18,2000073,0
2019-08-29,2000138,2
2019-10-15,2000116,1
2018-08-25,2000058,3
2018-02-05,2000047,4
2019-07-05,2000099,4
2018-05-07,2000069,1
2020-01-22,2000024,2
2018-06-11,2000077,1
2019-01-28,2000079,3
2020-02-23,2000001,2
2020-01-28,2000013,4
2018-07-10,2000072,3
2018-08-18,2000011,5
2018-09-08,2000116,1
2019-10-25,2000050,2
2019-01-22,2000119,4
2020-06-23,2000135,4
2018-05-29,2000081,2
2020-12-03,2000006,4
2019-12-30,2000065,3
2020-10-09,2000039,5
2020-03-11,2000078,6
2018-05-22,2000149,3
2020-01-24,2000103,3
2020-08-08,2000097,3
2018-10-31,2000057,3
2020-06-19,2000112,4
2020-06-04,2000013,0
2018-01-06,2000134,3
2019-06-12,2000101,10
2019-10-02,2000045,3
2020-07-26,2000104,4
2020-06-08,2000079,6
2018-06-08,2000006,3
2018-08-13,2000012,6
2019-12-15,2000113,3
2019-07-21,2000046,2
2020-06-17,2000100,3
2020-10-29,2000105,4
2020-03-02,2000128,6
2020-09-30,2000010,4
2019-08-30,2000066,2
2018-01-29,2000045,0
2019-05-18,2000133,4
2018-09-01,2000109,5
2018-03-16,2000047,1
2020-07-11,2000064,1
2018-04-04,2000115,4
2020-02-27,2000079,3
2019-04-06,2000111,3
2019-03-14,2000134,3
2018-06-09,2000115,3
2019-05-24,2000089,3
2018-08-03,2000033,0
2018-01-09,2000112,1
2020-06-21,2000039,1
2018-12-13,2000130,3
2020-03-17,2000093,5
2019-03-07,2000091,5
2018-12-28,2000149,2
2019-05-01,2000003,1
2019-09-12,2000021,7
2020-06-13,2000116,2
2018-08-26,2000116,5
2019-04-21,2000069,7
2018-09-28,2000058,2
2018-02-25,2000021,1
2018-09-11,2000017,5
2019-09-27,2000000,4
2019-06-07,2000053,3
2018-04-16,2000134,4
2019-03-20,2000032,0
2019-01-09,2000113,4
2020-05-13,2000125,4
2020-08-27,2000081,2
2018-08-13,2000048,4
2019-11-10,2000063,2
2018-04-04,2000034,5
2020-02-20,2000139,4
2018-11-07,2000061,2
2019-01-05,2000052,5
2018-08-22,2000107,7
2018-01-01,2000001,4
2019-05-11,2000123,3
2020-10-07,2000096,3
2020-05-20,2000090,6
2019-08-05,2000141,3
2020-04-01,2000141,0
2018-01-03,2000006,6
2018-07-01,2000122,3
2019-04-16,2000135,3
2018-01-11,2000046,5
2018-09-01,2000023,3
2018-07-09,2000018,4
2020-10-06,2000004,5
2018-11-06,2000122,0
2019-02-03,2000141,1
2018-03-22,2000149,4
2018-06-08,2000046,2
2019-10-19,2000077,3
2019-07-30,2000040,1
2019-04-21,2000053,0
2020-05-28,2000110,4
2018-11-25,2000146,2
2019-01-12,2000069,6
2020-02-18,2000143,3
2019-09-03,2000102,4
2019-01-11,2000005,2
2019-07-24,2000140,6
2019-06-20,2000061,2
2019-06-24,2000041,4
2019-01-30,2000010,1
2019-11-12,2000004,3
2018-02-01,2000071,2
2020-03-06,2000026,3
2019-11-01,2000053,4
2018-06-23,2000139,10
2019-03-09,2000112,1
2019-03-31,2000132,3
2019-12-10,2000017,5
2019-02-09,2000049,1
2018-03-29,2000147,2
2019-11-01,2000136,0
2018-04-27,2000032,4
2019-03-26,2000138,5
2019-08-23,2000085,1
2019-05-20,2000087,6
2018-06-29,2000108,5
2019-11-01,2000086,3
2019-08-01,2000130,4
2020-09-06,2000064,0
2020-09-11,2000109,0
2018-07-04,2000024,4
2020-09-13,2000075,2
2019-04-13,2000019,5
2019-09-26,2000117,4
2019-09-22,2000104,4
2019-12-17,2000029,3
2020-03-27,2000033,4
2018-09-16,2000062,3
2019-09-13,2000121,7
2020-02-27,2000148,3
2018-03-15,2000145,5
2018-08-03,2000064,3
2019-11-14,2000102,6
2019-06-07,2000026,3
2018-11-12,2000087,4
2019-07-23,2000000,1
2018-07-24,2000129,3
2019-06-16,2000131,6
2019-03-27,2000050,0
2020-05-20,2000098,4
2019-08-07,2000072,4
2019-11-02,2000097,3
2018-09-06,2000127,1
2019-01-12,2000014,3
2020-10-04,2000075,1
2020-09-16,2000038,5
2018-06-29,2000101,3
2018-04-01,2000072,6
2019-04-13,2000028,7
2020-01-25,2000014,2
2020-08-09,2000066,2
2020-02-28,2000119,2
2019-05-22,2000099,3
2020-08-17,2000146,3
2019-02-16,2000085,5
2018-11-12,2000064,2
2018-07-31,2000104,2
2020-09-20,2000020,4
2018-01-19,2000030,3
2018-07-21,2000050,3
2020-08-10,2000142,3
2019-02-08,2000129,4
2020-08-12,2000118,3
2019-10-23,2000149,2
2018-09-01,2000038,2
2019-03-09,2000104,3
2019-01-20,2000108,5
2020-03-08,2000094,2
2018-08-22,2000124,2
2019-04-03,2000107,1
2018-01-15,2000070,5
2018-05-16,2000130,4
2018-04-10,2000122,2
2018-10-26,2000006,4
2020-05-07,2000053,3
2020-10-30,2000098,2
2020-12-16,2000037,0
2019-12-05,2000134,1
2020-01-09,2000089,3
2019-03-02,2000011,5
2019-11-02,2000049,4
2018-04-06,2000112,2
2019-08-04,2000088,3
2018-12-22,2000120,1
2020-10-22,2000126,2
2020-04-23,2000030,5
2020-12-20,2000052,2
2019-06-15,2000033,5
2020-12-13,2000069,1
2019-09-29,2000039,3
2020-03-17,2000075,0
2018-08-05,2000091,4
2019-08-28,2000026,7
2019-12-09,2000097,3
2019-09-18,2000009,4
2019-03-31,2000109,3
2018-03-21,2000070,2
2020-03-13,2000081,3
2020-06-10,2000039,1
2019-08-12,2000073,2
2020-04-25,2000103,2
2020-01-29,2000077,5
2019-01-27,2000124,4
2018-06-20,2000126,6
2018-11-24,2000074,4
2019-11-17,2000113,3
2018-05-30,2000047,4
2019-01-07,2000018,3
2020-03-09,2000094,3
2020-08-02,2000121,1
2020-01-06,2000088,3
2018-02-03,2000146,3
2018-11-10,2000022,4
2019-03-05,2000098,5
2020-11-03,2000058,4
2020-02-16,2000022,1
2019-12-06,2000145,6
2019-11-15,2000056,6
2019-06-03,2000141,2
2018-04-15,2000008,5
2019-09-09,2000025,2
2020-12-14,2000056,4
2018-03-21,2000009,7
2019-07-04,2000004,5
2018-09-03,2000093,2
2020-04-02,2000021,7
2018-08-05,2000045,0
2020-06-27,2000004,2
2019-07-07,2000043,4
2019-07-07,2000016,4
2019-09-16,2000014,2
2018-02-18,2000117,4
2018-08-23,2000070,3
2019-01-15,2000101,1
2019-06-16,2000088,4
2019-09-16,2000042,1
2020-01-28,2000034,3
2019-01-28,2000129,5
2020-03-28,2000071,2
2019-12-04,2000013,0
2018-10-13,2000128,3
2020-07-20,2000017,2
2019-04-29,2000141,3
2020-11-17,2000100,3
2020-12-26,2000142,2
2019-05-25,2000003,3
2020-08-10,2000130,4
2018-02-28,2000131,2
2019-05-02,2000105,5
2018-10-14,2000140,2
2018-07-26,2000030,3
2020-07-20,2000103,2
2018-07-12,2000147,5
2019-08-28,2000065,2
2018-09-18,2000007,2
2018-01-01,2000135,6
2018-09-16,2000001,3
2019-06-04,2000133,4
2018-12-04,2000004,5
2018-04-11,2000077,4
2019-03-17,2000036,4
2019-04-29,2000135,2
2019-02-28,2000016,2
2018-10-17,2000114,1
2018-11-24,2000120,3
2018-05-14,2000058,4
2020-11-03,2000148,1
2019-01-30,2000013,2
2018-02-07,2000003,1
2020-06-21,2000095,4
2018-11-13,2000066,1
2020-08-01,2000017,5
2019-01-29,2000141,5
2020-04-04,2000101,4
2020-06-22,2000101,5
2020-02-25,2000029,4
2019-08-13,2000022,3
2020-09-11,2000106,4
2019-05-10,2000089,0
2020-08-30,2000017,6
2018-10-21,2000068,4
2020-01-16,2000039,3
2020-01-14,2000043,2
2020-01-03,2000094,5
2020-01-18,2000108,2
2020-01-04,2000089,1
2019-07-20,2000073,1
2020-02-15,2000104,1
2020-10-19,2000025,1
2020-09-18,2000040,1
2019-11-15,2000142,3
2020-02-22,2000132,2
2018-05-01,2000106,4
2020-05-24,2000115,6
2020-07-04,2000134,1
2020-06-12,2000085,3
2020-08-26,2000019,3
2019-09-27,2000112,3
2020-08-27,2000143,1
2020-09-06,2000117,1
2020-05-07,2000078,0
2018-08-22,2000082,3
2018-12-04,2000083,5
2018-04-18,2000138,2
2020-09-30,2000014,5
2018-10-12,2000008,3
2020-10-24,2000039,3
2019-03-03,2000143,1
2020-05-30,2000149,3
2018-03-03,2000067,3
2018-06-09,2000128,5
2019-03-28,2000088,4
2020-11-24,2000019,7
2019-10-04,2000132,4
2019-09-12,2000020,5
2020-09-18,2000074,2
2019-08-30,2000020,2
2019-03-31,2000027,5
2019-12-28,2000132,2
2018-07-16,2000046,4
2018-05-03,2000125,2
2018-12-23,2000141,3
2019-02-21,2000120,1
2019-02-15,2000127,1
2020-08-05,2000010,3
2018-08-15,2000135,2
2018-02-27,2000118,1
2018-05-29,2000044,6
2020-04-01,2000000,2
2018-07-15,2000118,0
2020-04-15,2000034,6
2020-09-13,2000140,2
2020-04-24,2000142,2
2019-10-23,2000002,5
2020-03-09,2000066,1
2019-05-09,2000149,1
2019-09-18,2000043,1
2018-01-27,2000057,7
2018-06-29,2000038,2
2018-02-18,2000020,1
2020-09-30,2000136,1
2018-08-04,2000068,2
2019-01-30,2000071,5
2019-08-12,2000067,4
2020-05-13,2000009,5
2018-01-31,2000138,3
2018-02-08,2000027,3
2018-10-11,2000049,5
2019-09-28,2000029,6
2018-07-06,2000051,4
2018-08-06,2000091,3
2018-06-10,2000146,2
2020-09-04,2000004,1
2019-03-08,2000002,3
2018-05-15,2000005,5
2019-08-06,2000035,3
2018-04-27,2000138,2
2019-10-17,2000101,2
2018-12-15,2000102,0
2020-08-11,2000047,3
2019-10-14,2000014,1
2018-01-03,2000110,3
2018-10-02,2000015,3
2020-10-09,2000111,8
2020-05-02,2000149,7
2020-10-20,2000132,3
2018-10-28,2000139,2
2019-12-08,2000134,2
2020-09-27,2000018,3
2019-01-15,2000076,7
2019-05-08,2000087,3
2018-10-08,2000084,3
2020-03-28,2000075,2
2020-10-21,2000109,3
2020-01-06,2000050,4
2018-04-22,2000027,3
2020-10-16,2000002,2
2019-05-26,2000141,5
2019-06-01,2000098,6
2019-06-19,2000118,2
2018-08-08,2000028,2
2018-05-24,2000142,2
2018-02-22,2000074,0
2018-03-05,2000047,2
2018-12-07,2000062,5
2019-06-03,2000129,4
2018-10-19,2000083,6
2019-01-26,2000139,4
2018-12-30,2000118,3
2018-02-15,2000033,4
2020-04-11,2000139,4
2019-09-04,2000052,4
2018-08-19,2000080,3
2019-05-13,2000142,2
2018-04-23,2000084,2
2020-04-12,2000025,3
2019-02-03,2000132,5
2020-10-05,2000014,7
2019-05-04,2000039,5
2020-03-22,2000096,3
2019-10-22,2000144,5
2020-08-23,2000117,2
2020-08-10,2000057,3
2018-02-03,2000061,3
2020-06-11,2000044,2
2020-08-09,2000055,3
2019-07-14,2000048,3
2020-10-17,2000075,2
2019-05-09,2000033,4
2019-02-08,2000012,4
2019-08-22,2000001,4
2019-01-15,2000066,1
2019-02-05,2000100,3
2020-04-04,2000137,3
2019-11-26,2000004,2
2019-09-12,2000042,1
2020-07-17,2000098,5
2020-08-15,2000135,2
2018-06-06,2000112,4
2018-01-24,2000007,5
2018-10-28,2000054,4
2018-06-29,2000140,7
2019-10-24,2000009,4
2019-09-10,2000008,1
2020-07-18,2000109,4
2020-02-09,2000108,1
2019-07-24,2000058,5
2019-02-22,2000138,4
2018-01-20,2000110,5
2019-04-05,2000088,3
2018-06-11,2000093,2
2019-07-17,2000000,5
2019-02-03,2000128,3
2019-09-02,2000025,3
2019-03-19,2000118,2
2018-06-25,2000103,3
2020-11-03,2000006,2
2019-12-20,2000034,2
2020-06-18,2000042,3
2019-03-29,2000117,6
2018-08-30,2000095,2
2019-11-10,2000042,1
2019-03-06,2000071,2
2020-09-14,2000060,6
2018-10-09,2000069,1
2019-03-07,2000131,3
2018-09-18,2000098,4
2018-04-29,2000087,5
2018-05-13,2000091,6
2019-11-19,2000031,2
2018-10-29,2000009,3
2020-06-11,2000129,4
2020-12-16,2000066,2
2018-01-26,2000147,4
2018-10-13,2000126,3
2018-07-20,2000047,1
2019-11-29,2000035,1
2018-07-23,2000023,1
2018-02-15,2000095,2
2020-05-11,2000122,3
2019-09-30,2000004,4
2018-08-12,2000115,1
2020-09-23,2000070,1
2018-10-11,2000067,5
2018-09-18,2000011,6
2019-02-19,2000032,3
2018-04-24,2000098,1
2020-10-04,2000081,5
2020-09-14,2000029,3
2019-02-27,2000004,5
2020-01-07,2000050,3
2020-11-21,2000097,2
2019-06-05,2000117,2
2018-07-29,2000077,4
2020-02-11,2000057,1
2018-09-03,2000059,2
2020-09-10,2000096,0
2018-04-08,2000066,2
2020-11-25,2000138,2
2018-11-04,2000133,1
2018-09-27,2000026,6
2018-03-31,2000055,3
2020-08-27,2000038,2
2019-06-29,2000109,3
2019-06-07,2000051,4
2020-10-01,2000101,4
2020-07-29,2000129,3
2019-06-09,2000001,3
2018-01-29,2000011,1
2018-02-03,2000125,4
2018-11-09,2000044,5
2020-04-25,2000019,6
2018-04-11,2000033,2
2020-02-17,2000023,1
2018-09-01,2000074,2
2020-01-09,2000122,2
2018-05-15,2000047,5
2019-11-13,2000000,3
2018-09-04,2000092,7
2019-11-13,2000113,5
2020-09-26,2000092,2
2020-08-16,2000089,1
2019-11-02,2000141,1
2020-03-27,2000037,3
2019-11-29,2000014,6
2018-06-16,2000102,1
2018-06-11,2000073,3
2020-12-10,2000022,0
2020-05-19,2000066,4
2018-08-15,2000001,3
2019-05-23,2000072,3
2020-12-20,2000022,1
2018-02-09,2000075,5
2020-08-25,2000069,2
2019-08-26,2000127,1
2018-02-20,2000041,2
2019-11-03,2000012,3
2019-06-05,2000137,2
2019-03-01,2000039,2
2018-10-20,2000110,4
2018-09-01,2000086,1
2019-01-04,2000104,1
2018-05-22,2000019,2
2019-07-10,2000000,2
2018-03-03,2000122,5
2020-07-06,2000003,1
2018-04-27,2000115,1
2020-03-22,2000124,1
2019-04-19,2000073,1
2019-05-30,2000063,4
2019-11-02,2000122,4
2018-06-24,2000142,5
2019-06-29,2000025,3
2020-01-31,2000068,4
2019-03-18,2000104,5
2018-12-23,2000124,6
2018-07-23,2000030,4
2020-07-10,2000141,1
2020-06-19,2000027,1
2019-08-25,2000070,3
2019-10-28,2000026,4
2020-06-15,2000007,6
2019-03-26,2000054,4
2018-12-02,2000060,4
2020-09-28,2000090,4
2019-12-24,2000107,6
2018-08-21,2000104,2
2020-04-11,2000078,4
2020-10-31,2000149,4
2020-07-15,2000123,1
2018-04-30,2000053,3
2019-05-16,2000103,8
2019-09-10,2000081,2
2019-04-10,2000122,4
2019-09-28,2000112,0
2018-10-28,2000091,6
2018-05-07,2000004,1
2020-01-21,2000066,1
2020-02-23,2000080,4
2018-05-09,2000123,5
2020-04-29,2000075,1
2020-01-31,2000092,8
2019-01-06,2000034,2
2018-12-23,2000123,4
2019-10-30,2000111,3
2018-07-15,2000044,3
2018-09-03,2000014,3
2018-06-19,2000028,7
2020-03-14,2000090,4
2019-06-01,2000013,3
2019-12-18,2000061,5
2020-08-17,2000015,2
2020-12-17,2000051,9
2018-12-19,2000080,1
2019-09-17,2000035,3
2018-09-10,2000038,3
2018-05-19,2000047,3
2019-01-14,2000031,4
2018-01-08,2000049,3
2020-05-16,2000040,1
2018-06-27,2000033,1
2020-10-06,2000090,7
2020-03-28,2000032,2
2019-10-28,2000025,3
2019-10-11,2000142,5
2019-02-25,2000110,2
2019-07-25,2000119,1
2020-07-30,2000138,4
2019-12-09,2000119,3
2020-04-07,2000008,3
2019-07-13,2000079,2
2019-08-16,2000064,1
2018-08-24,2000065,4
2019-07-17,2000130,3
2018-02-05,2000044,0
2019-06-19,2000129,7
2018-01-22,2000111,3
2019-04-14,2000080,1
2018-03-27,2000010,0
2019-03-03,2000082,5
2018-02-15,2000122,1
2019-05-19,2000046,0
2019-12-31,2000096,3
2018-05-13,2000108,3
2019-04-14,2000027,2
2020-12-12,2000024,3
2019-12-11,2000008,2
2018-08-27,2000083,1
2020-04-10,2000116,1
2019-07-05,2000093,2
2019-10-09,2000059,4
2019-10-11,2000020,3
2018-03-09,2000109,7
2019-04-18,2000143,1
2018-02-09,2000053,4
2019-09-16,2000103,0
2020-06-28,2000034,1
2020-03-04,2000102,2
2019-01-13,2000128,3
2018-11-18,2000108,3
2020-12-20,2000146,1
2018-05-01,2000135,2
2019-08-29,2000020,4
2020-12-09,2000000,7
2020-02-15,2000000,0
2019-09-29,2000139,3
2019-09-07,2000093,3
2019-08-15,2000055,7
2020-12-14,2000110,5
2019-09-06,2000134,2
2020-10-24,2000081,2
2018-09-17,2000110,3
2018-10-14,2000102,1
2020-10-03,2000047,3
2018-07-27,2000000,3
2018-08-05,2000024,6
2020-01-25,2000029,2
2020-01-02,2000147,1
2019-09-15,2000055,3
2020-04-06,2000136,2
2018-06-14,2000067,6
2019-05-29,2000066,2
2020-08-03,2000108,3
2020-11-22,2000045,1
2020-03-27,2000143,4
2020-01-08,2000072,1
2018-09-03,2000022,3
2019-07-16,2000098,3
2020-01-08,2000108,10
2018-04-07,2000095,1
2020-02-05,2000005,4
2020-06-17,2000057,1
2019-02-03,2000124,3
2019-12-25,2000127,0
2020-05-05,2000012,4
2019-11-21,2000071,2
2018-03-15,2000145,5
2019-12-05,2000148,6
2020-12-09,2000088,3
2019-06-16,2000121,4
2018-11-13,2000045,4
2019-06-07,2000116,1
2020-11-29,2000002,3
2018-11-01,2000144,5
2019-06-27,2000058,2
2018-10-15,2000145,2
2020-06-06,2000095,5
2020-12-27,2000107,4
2020-02-08,2000071,0
2018-09-17,2000001,3
2018-01-14,2000088,5
2020-10-28,2000131,3
2020-11-12,2000071,7
2020-03-04,2000090,3
2019-04-19,2000086,4
2018-09-06,2000132,4
2020-01-03,2000065,10
2019-02-10,2000040,4
2019-02-01,2000111,4
2019-03-12,2000030,2
2018-07-23,2000006,3
2019-07-17,2000009,6
2020-08-07,2000079,3
2020-04-17,2000023,3
2020-06-28,2000132,2
2020-02-06,2000137,2
2018-10-01,2000149,1
2020-04-21,2000016,4
2018-06-06,2000061,4
2020-04-22,2000105,2
2020-11-03,2000144,4
2019-10-30,2000097,4
2018-01-11,2000097,2
2020-05-04,2000070,1
2019-11-19,2000083,3
2020-06-02,2000049,4
2020-01-14,2000146,2
2019-05-17,2000149,3
2018-07-10,2000142,5
2019-03-01,2000117,6
2018-02-28,2000043,2
2019-08-15,2000043,2
2020-03-27,2000101,2
2019-03-24,2000003,2
2019-12-09,2000007,3
2019-08-09,2000058,2
2018-01-12,2000043,2
2020-01-03,2000129,3
2020-10-10,2000068,5
2019-01-24,2000119,3
2019-07-26,2000099,7
2020-02-02,2000068,3
2019-02-03,2000010,9
2019-02-21,2000087,6
2020-08-05,2000103,4
2020-01-23,2000062,0
2019-01-02,2000089,0
2018-12-26,2000128,3
2020-08-16,2000022,1
2020-08-24,2000045,1
2020-02-02,2000005,7
2020-02-25,2000040,1
2020-03-15,2000079,2
2018-01-01,2000081,4
2019-06-28,2000107,8
2020-11-22,2000143,2
2020-11-08,2000110,5
2019-03-28,2000032,2
2019-11-01,2000015,4
2020-07-19,2000013,0
2019-08-04,2000125,2
2019-10-15,2000133,2
2019-01-28,2000116,4
2020-04-06,2000044,2
2018-05-19,2000081,7
2019-11-08,2000145,4
2019-09-15,2000104,1
2019-10-12,2000101,1
2020-09-14,2000023,6
2019-08-23,2000142,3
2019-12-16,2000055,4
2018-09-15,2000148,4
2019-12-19,2000051,4
2020-06-28,2000101,5
2018-05-17,2000118,3
2020-06-12,2000086,4
2019-11-24,2000022,4
2018-03-24,2000084,1
2020-12-08,2000125,2
2020-05-21,2000016,1
2018-11-30,2000055,2
2018-01-18,2000107,7
2019-08-28,2000082,1
2018-02-22,2000013,3
2018-01-23,2000097,3
2020-10-01,2000073,4
2019-11-20,2000019,5
2019-03-27,2000062,2
2018-06-23,2000103,4
2019-06-17,2000005,2
2019-03-12,2000049,4
2020-10-17,2000133,3
2020-07-07,2000008,2
2020-09-27,2000011,1
